HOUR,GEN_MW,HSL_MW,CURTAIL_MW
2023-12-21 09:00:00,54.875,54.775,0.0
2023-12-21 10:00:00,59.375,59.65,0.2749999999999986
2023-12-21 11:00:00,34.475,34.475,0.0
2023-12-21 12:00:00,32.525,32.45,0.0
2023-12-21 13:00:00,36.4,36.3,0.0
2023-12-21 14:00:00,27.125,27.175,0.05000000000000071
2023-12-21 15:00:00,12.25,12.25,0.0
2023-12-21 16:00:00,10.025,10.025,0.0
2023-12-21 17:00:00,0.25,0.25,0.0
2023-12-21 18:00:00,0.65,0.675,0.025000000000000022
2023-12-21 19:00:00,43.75,43.725,0.0
2023-12-21 20:00:00,90.525,90.45,0.0
2023-12-21 21:00:00,110.15,109.95,0.0
2023-12-21 22:00:00,108.225,108.35,0.125
2023-12-21 23:00:00,89.8,90.075,0.2750000000000057
2023-12-22 00:00:00,69.725,69.65,0.0
2023-12-22 01:00:00,59.025,59.15,0.125
2023-12-22 02:00:00,44.35,44.4,0.04999999999999716
2023-12-22 03:00:00,32.075,32.05,0.0
2023-12-22 04:00:00,27.85,27.925,0.07499999999999929
2023-12-22 05:00:00,19.55,19.525,0.0
2023-12-22 06:00:00,18.0,17.975,0.0
2023-12-22 07:00:00,7.15,7.15,0.0
2023-12-22 08:00:00,1.125,1.1,0.0
2023-12-22 09:00:00,1.075,1.05,0.0
2023-12-22 10:00:00,4.2,4.175,0.0
2023-12-22 11:00:00,6.675,6.65,0.0
2023-12-22 12:00:00,4.65,4.675,0.024999999999999467
2023-12-22 13:00:00,2.4,2.375,0.0
2023-12-22 14:00:00,1.15,1.15,0.0
2023-12-22 15:00:00,9.775,9.8,0.025000000000000355
2023-12-22 16:00:00,25.025,25.075,0.05000000000000071
2023-12-22 17:00:00,30.175,30.225,0.05000000000000071
2023-12-22 18:00:00,90.95,91.05,0.09999999999999432
2023-12-22 19:00:00,96.075,95.8,0.0
2023-12-22 20:00:00,101.0,101.05,0.04999999999999716
2023-12-22 21:00:00,135.2000025,134.825,0.0
2023-12-22 22:00:00,147.900005,147.85,0.0
2023-12-22 23:00:00,130.250005,130.275,0.024995000000018308
2023-12-23 00:00:00,133.975005,133.85,0.0
2023-12-23 01:00:00,153.1750025,153.15,0.0
2023-12-23 02:00:00,152.1500025,152.35,0.19999749999999494
2023-12-23 03:00:00,151.5000025,151.475,0.0
2023-12-23 04:00:00,152.2750025,152.225,0.0
2023-12-23 05:00:00,153.1500075,153.525,0.37499250000001894
2023-12-23 06:00:00,154.2250025,154.25,0.024997500000011996
2023-12-23 07:00:00,141.7000075,141.825,0.12499249999999051
2023-12-23 08:00:00,142.750005,142.625,0.0
2023-12-23 09:00:00,148.5750075,148.575,0.0
2023-12-23 10:00:00,155.750005,155.825,0.07499500000000126
2023-12-23 11:00:00,157.6000025,157.375,0.0
2023-12-23 12:00:00,154.0250075,154.25,0.22499250000001325
2023-12-23 13:00:00,156.425005,156.6,0.17499499999999557
2023-12-23 14:00:00,153.4250025,153.25,0.0
2023-12-23 15:00:00,151.825005,151.5,0.0
2023-12-23 16:00:00,153.4000025,153.2,0.0
2023-12-23 17:00:00,152.450005,152.575,0.1249949999999842
2023-12-23 18:00:00,134.775,134.35,0.0
2023-12-23 19:00:00,131.5,131.4,0.0
2023-12-23 20:00:00,103.8250025,103.675,0.0
2023-12-23 21:00:00,18.05,18.15,0.09999999999999787
2023-12-23 22:00:00,33.775,33.525,0.0
2023-12-23 23:00:00,32.4,32.45,0.05000000000000426
2023-12-24 00:00:00,29.975,30.0,0.02499999999999858
2023-12-24 01:00:00,51.075,50.875,0.0
2023-12-24 02:00:00,74.65,74.55,0.0
2023-12-24 03:00:00,89.525,89.55,0.024999999999991473
2023-12-24 04:00:00,106.9,106.875,0.0
2023-12-24 05:00:00,94.05,93.925,0.0
2023-12-24 06:00:00,62.35,62.075,0.0
2023-12-24 07:00:00,125.200005,125.8,0.5999949999999927
2023-12-24 08:00:00,116.3250025,116.025,0.0
2023-12-24 09:00:00,81.225,81.55,0.32500000000000284
2023-12-24 10:00:00,79.275,79.35,0.07499999999998863
2023-12-24 11:00:00,120.3,120.0,0.0
2023-12-24 12:00:00,156.6750075,156.775,0.09999250000001325
2023-12-24 13:00:00,156.7750025,156.725,0.0
2023-12-24 14:00:00,147.2250025,147.35,0.12499750000000631
2023-12-24 15:00:00,112.85,112.275,0.0
2023-12-24 16:00:00,101.05,101.3,0.25
2023-12-24 17:00:00,98.475,98.525,0.05000000000001137
2023-12-24 18:00:00,103.7,103.825,0.125
2023-12-24 19:00:00,83.7,83.7,0.0
2023-12-24 20:00:00,98.125,97.95,0.0
2023-12-24 21:00:00,103.3,103.375,0.07500000000000284
2023-12-24 22:00:00,106.575,106.5,0.0
2023-12-24 23:00:00,115.8250025,115.475,0.0
2023-12-25 00:00:00,114.925,114.575,0.0
2023-12-25 01:00:00,115.1,114.75,0.0
2023-12-25 02:00:00,103.625,104.125,0.5
2023-12-25 03:00:00,52.025,51.975,0.0
2023-12-25 04:00:00,72.9,72.925,0.024999999999991473
2023-12-25 05:00:00,40.55,40.55,0.0
2023-12-25 06:00:00,47.05,47.075,0.025000000000005684
2023-12-25 07:00:00,31.225,31.2,0.0
2023-12-25 08:00:00,26.55,26.55,0.0
2023-12-25 09:00:00,16.6,16.55,0.0
2023-12-25 10:00:00,16.525,16.55,0.02500000000000213
2023-12-25 11:00:00,13.65,13.675,0.025000000000000355
2023-12-25 12:00:00,5.0,4.975,0.0
2023-12-25 13:00:00,0.0,0.0,0.0
2023-12-25 14:00:00,0.0,0.0,0.0
2023-12-25 15:00:00,0.0,0.0,0.0
2023-12-25 16:00:00,0.0,0.0,0.0
2023-12-25 17:00:00,0.0,0.0,0.0
2023-12-25 18:00:00,0.0,0.0,0.0
2023-12-25 19:00:00,0.0,0.0,0.0
2023-12-25 20:00:00,0.0,0.0,0.0
2023-12-25 21:00:00,0.0,0.0,0.0
2023-12-25 22:00:00,0.025,0.025,0.0
2023-12-25 23:00:00,14.375,14.375,0.0
2023-12-26 00:00:00,28.15,28.175,0.02500000000000213
2023-12-26 01:00:00,35.075,35.125,0.04999999999999716
2023-12-26 02:00:00,56.625,56.625,0.0
2023-12-26 03:00:00,81.5,81.175,0.0
2023-12-26 04:00:00,152.3000025,152.65,0.3499975000000006
2023-12-26 05:00:00,135.55,135.4,0.0
2023-12-26 06:00:00,141.3750075,141.125,0.0
2023-12-26 07:00:00,134.6000075,134.675,0.07499250000000757
2023-12-26 08:00:00,121.425,121.45,0.025000000000005684
2023-12-26 09:00:00,79.375,79.35,0.0
2023-12-26 10:00:00,37.225,37.225,0.0
2023-12-26 11:00:00,28.075,28.125,0.05000000000000071
2023-12-26 12:00:00,14.925,14.95,0.02499999999999858
2023-12-26 13:00:00,10.475,10.45,0.0
2023-12-26 14:00:00,16.8,16.8,0.0
2023-12-26 15:00:00,16.925,16.925,0.0
2023-12-26 16:00:00,52.6,52.45,0.0
2023-12-26 17:00:00,58.05,58.175,0.125
2023-12-26 18:00:00,55.75,55.6,0.0
2023-12-26 19:00:00,15.95,15.975,0.025000000000000355
2023-12-26 20:00:00,5.9,5.95,0.04999999999999982
2023-12-26 21:00:00,0.575,0.55,0.0
2023-12-26 22:00:00,0.0,0.0,0.0
2023-12-26 23:00:00,0.55,0.575,0.02499999999999991
2023-12-27 00:00:00,7.725,7.725,0.0
2023-12-27 01:00:00,25.675,25.625,0.0
2023-12-27 02:00:00,40.025,40.1,0.07500000000000284
2023-12-27 03:00:00,43.775,43.8,0.02499999999999858
2023-12-27 04:00:00,51.725,51.875,0.14999999999999858
2023-12-27 05:00:00,47.5,47.975,0.4750000000000014
2023-12-27 06:00:00,67.4000025,68.225,0.8249974999999949
2023-12-27 07:00:00,71.9,71.85,0.0
2023-12-27 08:00:00,66.25,66.225,0.0
2023-12-27 09:00:00,64.875,64.7,0.0
2023-12-27 10:00:00,57.1,56.9,0.0
2023-12-27 11:00:00,95.425,95.625,0.20000000000000284
2023-12-27 12:00:00,61.325,61.7,0.375
2023-12-27 13:00:00,76.3,76.625,0.32500000000000284
2023-12-27 14:00:00,64.3,65.175,0.875
2023-12-27 15:00:00,48.85,48.8,0.0
2023-12-27 16:00:00,33.525,33.6,0.07500000000000284
2023-12-27 17:00:00,26.85,26.825,0.0
2023-12-27 18:00:00,3.4,3.425,0.02499999999999991
2023-12-27 19:00:00,0.0,0.0,0.0
2023-12-27 20:00:00,0.0,0.0,0.0
2023-12-27 21:00:00,19.5,19.45,0.0
2023-12-27 22:00:00,53.2,53.2,0.0
2023-12-27 23:00:00,32.3,32.275,0.0
2023-12-28 00:00:00,42.1,42.1,0.0
2023-12-28 01:00:00,45.325,45.325,0.0
2023-12-28 02:00:00,28.675,28.8,0.125
2023-12-28 03:00:00,40.775,40.825,0.05000000000000426
2023-12-28 04:00:00,43.05,43.05,0.0
2023-12-28 05:00:00,57.45,57.4,0.0
2023-12-28 06:00:00,57.45,57.5,0.04999999999999716
2023-12-28 07:00:00,64.1,64.325,0.22500000000000853
2023-12-28 08:00:00,29.8,29.875,0.07499999999999929
2023-12-28 09:00:00,11.0,10.975,0.0
2023-12-28 10:00:00,5.025,5.0,0.0
2023-12-28 11:00:00,9.775,9.75,0.0
2023-12-28 12:00:00,11.375,11.25,0.0
2023-12-28 13:00:00,9.525,9.5,0.0
2023-12-28 14:00:00,8.75,8.775,0.025000000000000355
2023-12-28 15:00:00,13.1,13.125,0.025000000000000355
2023-12-28 16:00:00,17.05,17.075,0.02499999999999858
2023-12-28 17:00:00,20.1,20.15,0.04999999999999716
2023-12-28 18:00:00,9.125,9.1,0.0
2023-12-28 19:00:00,3.35,3.325,0.0
2023-12-28 20:00:00,27.675,27.625,0.0
2023-12-28 21:00:00,132.0250025,131.95,0.0
2023-12-28 22:00:00,113.225,113.225,0.0
2023-12-28 23:00:00,51.075,50.725,0.0
2023-12-29 00:00:00,13.6,13.6,0.0
2023-12-29 01:00:00,8.325,8.325,0.0
2023-12-29 02:00:00,0.0,0.0,0.0
2023-12-29 03:00:00,0.0,0.0,0.0
2023-12-29 04:00:00,0.85,0.85,0.0
2023-12-29 05:00:00,4.325,4.35,0.024999999999999467
2023-12-29 06:00:00,8.75,8.75,0.0
2023-12-29 07:00:00,24.5,24.5,0.0
2023-12-29 08:00:00,46.725,46.925,0.19999999999999574
2023-12-29 09:00:00,42.55,42.625,0.07500000000000284
2023-12-29 10:00:00,36.775,36.85,0.07500000000000284
2023-12-29 11:00:00,40.975,40.975,0.0
2023-12-29 12:00:00,28.925,28.85,0.0
2023-12-29 13:00:00,32.525,32.625,0.10000000000000142
2023-12-29 14:00:00,25.1,24.85,0.0
2023-12-29 15:00:00,21.05,21.05,0.0
2023-12-29 16:00:00,27.45,27.4,0.0
2023-12-29 17:00:00,16.2,16.2,0.0
2023-12-29 18:00:00,17.05,17.0,0.0
2023-12-29 19:00:00,42.75,42.7,0.0
2023-12-29 20:00:00,58.0,58.025,0.02499999999999858
2023-12-29 21:00:00,68.675,68.75,0.07500000000000284
2023-12-29 22:00:00,64.95,64.85,0.0
2023-12-29 23:00:00,84.575,84.45,0.0
2023-12-30 00:00:00,99.0,98.975,0.0
2023-12-30 01:00:00,93.275,93.275,0.0
2023-12-30 02:00:00,62.375,62.575,0.20000000000000284
2023-12-30 03:00:00,33.375,33.45,0.07500000000000284
2023-12-30 04:00:00,16.55,17.0,0.4499999999999993
2023-12-30 05:00:00,6.125,6.125,0.0
2023-12-30 06:00:00,1.7,1.7,0.0
2023-12-30 07:00:00,0.375,0.375,0.0
2023-12-30 08:00:00,10.85,10.825,0.0
2023-12-30 09:00:00,9.625,9.625,0.0
2023-12-30 10:00:00,14.175,14.15,0.0
2023-12-30 11:00:00,21.875,21.825,0.0
2023-12-30 12:00:00,28.95,29.05,0.10000000000000142
2023-12-30 13:00:00,46.85,46.725,0.0
2023-12-30 14:00:00,25.975,25.85,0.0
2023-12-30 15:00:00,26.85,26.875,0.02499999999999858
2023-12-30 16:00:00,21.025,21.175,0.15000000000000213
2023-12-30 17:00:00,10.375,10.325,0.0
2023-12-30 18:00:00,15.25,15.2,0.0
2023-12-30 19:00:00,23.6,23.625,0.02499999999999858
2023-12-30 20:00:00,78.35,78.3,0.0
2023-12-30 21:00:00,127.2250025,127.55,0.32499749999999494
2023-12-30 22:00:00,155.0250025,155.05,0.024997500000011996
2023-12-30 23:00:00,156.700005,156.7,0.0
2023-12-31 00:00:00,151.9,151.95,0.04999999999998295
2023-12-31 01:00:00,143.375005,143.15,0.0
2023-12-31 02:00:00,140.4000025,140.575,0.17499749999998926
2023-12-31 03:00:00,151.075005,150.75,0.0
2023-12-31 04:00:00,145.6500025,145.7,0.04999749999998926
2023-12-31 05:00:00,122.375,122.525,0.15000000000000568
2023-12-31 06:00:00,84.125,84.275,0.15000000000000568
2023-12-31 07:00:00,63.15,63.05,0.0
2023-12-31 08:00:00,34.325,34.4,0.07499999999999574
2023-12-31 09:00:00,20.75,20.8,0.05000000000000071
2023-12-31 10:00:00,1.95,2.025,0.07499999999999996
2023-12-31 11:00:00,0.25,0.225,0.0
2023-12-31 12:00:00,7.0,7.0,0.0
2023-12-31 13:00:00,33.325,33.225,0.0
2023-12-31 14:00:00,22.225,22.275,0.04999999999999716
2023-12-31 15:00:00,11.75,11.775,0.025000000000000355
2023-12-31 16:00:00,0.025,0.025,0.0
2023-12-31 17:00:00,1.9,1.9,0.0
2023-12-31 18:00:00,18.35,18.35,0.0
2023-12-31 19:00:00,79.8,79.925,0.125
2023-12-31 20:00:00,105.3,105.1,0.0
2023-12-31 21:00:00,110.0,109.85,0.0
2023-12-31 22:00:00,79.75,79.875,0.125
2023-12-31 23:00:00,56.45,56.575,0.125
2024-01-01 00:00:00,52.125,51.9,0.0
2024-01-01 01:00:00,33.6,33.6,0.0
2024-01-01 02:00:00,34.2,34.075,0.0
2024-01-01 03:00:00,35.825,35.725,0.0
2024-01-01 04:00:00,36.25,36.375,0.125
2024-01-01 05:00:00,27.675,27.6,0.0
2024-01-01 06:00:00,35.775,36.15,0.375
2024-01-01 07:00:00,37.975,37.925,0.0
2024-01-01 08:00:00,15.1,15.15,0.05000000000000071
2024-01-01 09:00:00,0.55,0.55,0.0
2024-01-01 10:00:00,0.275,0.275,0.0
2024-01-01 11:00:00,0.0,0.0,0.0
2024-01-01 12:00:00,0.0,0.0,0.0
2024-01-01 13:00:00,0.0,0.0,0.0
2024-01-01 14:00:00,0.0,0.0,0.0
2024-01-01 15:00:00,0.0,0.0,0.0
2024-01-01 16:00:00,0.025,0.05,0.025
2024-01-01 17:00:00,0.35,0.35,0.0
2024-01-01 18:00:00,14.825,14.775,0.0
2024-01-01 19:00:00,29.175,29.1,0.0
2024-01-01 20:00:00,44.45,44.425,0.0
2024-01-01 21:00:00,83.875,84.025,0.15000000000000568
2024-01-01 22:00:00,57.325,57.225,0.0
2024-01-01 23:00:00,74.2,74.125,0.0
2024-01-02 00:00:00,70.25,70.125,0.0
2024-01-02 01:00:00,59.5,59.525,0.02499999999999858
2024-01-02 02:00:00,60.55,60.475,0.0
2024-01-02 03:00:00,99.15,99.075,0.0
2024-01-02 04:00:00,81.95,81.8,0.0
2024-01-02 05:00:00,57.8,57.775,0.0
2024-01-02 06:00:00,29.375,29.45,0.07499999999999929
2024-01-02 07:00:00,8.6,8.6,0.0
2024-01-02 08:00:00,7.6,7.6,0.0
2024-01-02 09:00:00,9.875,9.875,0.0
2024-01-02 10:00:00,13.35,13.325,0.0
2024-01-02 11:00:00,6.575,6.575,0.0
2024-01-02 12:00:00,0.0,0.0,0.0
2024-01-02 13:00:00,0.0,0.0,0.0
2024-01-02 14:00:00,0.0,0.0,0.0
2024-01-02 15:00:00,0.35,0.35,0.0
2024-01-02 16:00:00,11.075,11.125,0.05000000000000071
2024-01-02 17:00:00,18.425,18.375,0.0
2024-01-02 18:00:00,3.45,3.45,0.0
2024-01-02 19:00:00,0.0,0.0,0.0
2024-01-02 20:00:00,0.0,0.0,0.0
2024-01-02 21:00:00,0.0,0.0,0.0
2024-01-02 22:00:00,0.0,0.0,0.0
2024-01-02 23:00:00,2.275,2.275,0.0
2024-01-03 00:00:00,10.675,10.675,0.0
2024-01-03 01:00:00,10.5,10.525,0.025000000000000355
2024-01-03 02:00:00,9.175,9.15,0.0
2024-01-03 03:00:00,6.225,6.225,0.0
2024-01-03 04:00:00,4.5,4.475,0.0
2024-01-03 05:00:00,4.4,4.4,0.0
2024-01-03 06:00:00,5.325,5.325,0.0
2024-01-03 07:00:00,8.025,8.025,0.0
2024-01-03 08:00:00,2.925,2.925,0.0
2024-01-03 09:00:00,0.0,0.0,0.0
2024-01-03 10:00:00,0.0,0.0,0.0
2024-01-03 11:00:00,0.0,0.0,0.0
2024-01-03 12:00:00,0.0,0.0,0.0
2024-01-03 13:00:00,0.0,0.0,0.0
2024-01-03 14:00:00,0.0,0.0,0.0
2024-01-03 15:00:00,0.0,0.0,0.0
2024-01-03 16:00:00,0.0,0.0,0.0
2024-01-03 17:00:00,0.0,0.0,0.0
2024-01-03 18:00:00,0.65,0.65,0.0
2024-01-03 19:00:00,43.85,43.875,0.02499999999999858
2024-01-03 20:00:00,66.325,66.325,0.0
2024-01-03 21:00:00,84.25,84.325,0.07500000000000284
2024-01-03 22:00:00,120.15,120.025,0.0
2024-01-03 23:00:00,112.975,112.775,0.0
2024-01-04 00:00:00,64.55,64.55,0.0
2024-01-04 01:00:00,72.375,71.9,0.0
2024-01-04 02:00:00,71.9,71.725,0.0
2024-01-04 03:00:00,84.65,84.45,0.0
2024-01-04 04:00:00,103.55,103.65,0.10000000000000853
2024-01-04 05:00:00,104.3,104.175,0.0
2024-01-04 06:00:00,115.775,115.8,0.024999999999991473
2024-01-04 07:00:00,141.575,141.525,0.0
2024-01-04 08:00:00,147.850005,147.825,0.0
2024-01-04 09:00:00,145.2750025,145.55,0.274997500000012
2024-01-04 10:00:00,146.425,146.825,0.39999999999997726
2024-01-04 11:00:00,146.1000025,145.975,0.0
2024-01-04 12:00:00,150.850005,151.025,0.17499499999999557
2024-01-04 13:00:00,150.5750025,150.475,0.0
2024-01-04 14:00:00,118.550005,118.625,0.07499500000000126
2024-01-04 15:00:00,54.1,54.25,0.14999999999999858
2024-01-04 16:00:00,18.65,18.675,0.02500000000000213
2024-01-04 17:00:00,38.125,38.225,0.10000000000000142
2024-01-04 18:00:00,98.675,98.9,0.22500000000000853
2024-01-04 19:00:00,99.175,99.0,0.0
2024-01-04 20:00:00,90.875,91.125,0.25
2024-01-04 21:00:00,70.825,70.8,0.0
2024-01-04 22:00:00,59.55,59.75,0.20000000000000284
2024-01-04 23:00:00,86.375,86.0,0.0
2024-01-05 00:00:00,108.025,107.9,0.0
2024-01-05 01:00:00,123.8250025,123.225,0.0
2024-01-05 02:00:00,114.7,114.825,0.125
2024-01-05 03:00:00,123.3500025,123.075,0.0
2024-01-05 04:00:00,133.1750025,133.3,0.12499750000000631
2024-01-05 05:00:00,102.5,102.3,0.0
2024-01-05 06:00:00,114.725,115.15,0.42500000000001137
2024-01-05 07:00:00,118.175,118.0,0.0
2024-01-05 08:00:00,121.825,121.55,0.0
2024-01-05 09:00:00,115.65,115.85,0.19999999999998863
2024-01-05 10:00:00,86.175,85.975,0.0
2024-01-05 11:00:00,88.1,88.25,0.15000000000000568
2024-01-05 12:00:00,124.1250025,124.025,0.0
2024-01-05 13:00:00,133.9000025,133.825,0.0
2024-01-05 14:00:00,139.8,140.275,0.4749999999999943
2024-01-05 15:00:00,132.1250025,131.5,0.0
2024-01-05 16:00:00,101.2,101.225,0.024999999999991473
2024-01-05 17:00:00,44.875,44.875,0.0
2024-01-05 18:00:00,11.05,11.1,0.049999999999998934
2024-01-05 19:00:00,6.625,6.65,0.025000000000000355
2024-01-05 20:00:00,11.425,11.375,0.0
2024-01-05 21:00:00,20.975,21.125,0.14999999999999858
2024-01-05 22:00:00,13.75,13.8,0.05000000000000071
2024-01-05 23:00:00,16.75,16.7,0.0
2024-01-06 00:00:00,12.575,12.625,0.05000000000000071
2024-01-06 01:00:00,2.725,2.775,0.04999999999999982
2024-01-06 02:00:00,1.8,1.75,0.0
2024-01-06 03:00:00,0.175,0.2,0.025000000000000022
2024-01-06 04:00:00,4.5,4.525,0.025000000000000355
2024-01-06 05:00:00,8.2,8.225,0.025000000000000355
2024-01-06 06:00:00,7.975,8.0,0.025000000000000355
2024-01-06 07:00:00,12.175,12.15,0.0
2024-01-06 08:00:00,30.675,30.625,0.0
2024-01-06 09:00:00,7.95,7.95,0.0
2024-01-06 10:00:00,0.0,0.0,0.0
2024-01-06 11:00:00,1.15,1.15,0.0
2024-01-06 12:00:00,1.6,1.575,0.0
2024-01-06 13:00:00,10.575,10.5,0.0
2024-01-06 14:00:00,64.6250025,64.275,0.0
2024-01-06 15:00:00,146.925005,146.775,0.0
2024-01-06 16:00:00,151.0250025,150.975,0.0
2024-01-06 17:00:00,142.900005,143.0,0.09999500000000694
2024-01-06 18:00:00,44.225,44.175,0.0
2024-01-06 19:00:00,29.725,29.75,0.02499999999999858
2024-01-06 20:00:00,25.6,25.65,0.04999999999999716
2024-01-06 21:00:00,3.05,3.075,0.025000000000000355
2024-01-06 22:00:00,0.725,0.725,0.0
2024-01-06 23:00:00,0.0,0.0,0.0
2024-01-07 00:00:00,2.325,2.325,0.0
2024-01-07 01:00:00,20.925,21.0,0.07499999999999929
2024-01-07 02:00:00,41.525,41.45,0.0
2024-01-07 03:00:00,26.35,26.45,0.09999999999999787
2024-01-07 04:00:00,29.875,29.8,0.0
2024-01-07 05:00:00,37.525,37.425,0.0
2024-01-07 06:00:00,55.175,55.325,0.15000000000000568
2024-01-07 07:00:00,103.5,103.075,0.0
2024-01-07 08:00:00,141.675,141.725,0.04999999999998295
2024-01-07 09:00:00,139.600005,139.625,0.024994999999989886
2024-01-07 10:00:00,147.700005,147.85,0.1499949999999899
2024-01-07 11:00:00,153.050005,153.2,0.1499949999999899
2024-01-07 12:00:00,154.625005,154.65,0.024995000000018308
2024-01-07 13:00:00,151.1500025,151.175,0.024997500000011996
2024-01-07 14:00:00,151.125005,150.975,0.0
2024-01-07 15:00:00,148.9500025,148.875,0.0
2024-01-07 16:00:00,142.675005,142.8,0.12499500000001262
2024-01-07 17:00:00,146.0250075,118.6,0.0
2024-01-07 18:00:00,147.5250075,38.7,0.0
2024-01-07 19:00:00,0.0,38.7,38.7
2024-01-07 20:00:00,0.0,38.7,38.7
2024-01-07 21:00:00,0.0,38.7,38.7
2024-01-07 22:00:00,0.0,38.7,38.7
2024-01-07 23:00:00,0.0,38.7,38.7
2024-01-08 00:00:00,0.0,0.0,0.0
2024-01-08 01:00:00,0.0,0.0,0.0
2024-01-08 02:00:00,0.0,0.0,0.0
2024-01-08 03:00:00,0.0,0.0,0.0
2024-01-08 04:00:00,0.0,0.0,0.0
2024-01-08 05:00:00,0.0,0.0,0.0
2024-01-08 06:00:00,0.0,0.0,0.0
2024-01-08 07:00:00,0.0,0.0,0.0
2024-01-08 08:00:00,0.0,0.0,0.0
2024-01-08 09:00:00,123.6000025,123.2,0.0
2024-01-08 10:00:00,141.850005,141.475,0.0
2024-01-08 11:00:00,142.85,142.95,0.09999999999999432
2024-01-08 12:00:00,141.625005,142.1,0.47499500000000694
2024-01-08 13:00:00,145.3500075,145.425,0.07499250000000757
2024-01-08 14:00:00,151.85,151.675,0.0
2024-01-08 15:00:00,151.4500025,151.075,0.0
2024-01-08 16:00:00,128.9750025,129.15,0.17499750000001768
2024-01-08 17:00:00,113.8,113.775,0.0
2024-01-08 18:00:00,140.875005,140.75,0.0
2024-01-08 19:00:00,145.200005,145.2,0.0
2024-01-08 20:00:00,145.5500025,145.5,0.0
2024-01-08 21:00:00,134.050005,134.175,0.12499500000001262
2024-01-08 22:00:00,110.4,109.575,0.0
2024-01-08 23:00:00,133.5250075,133.4,0.0
2024-01-09 00:00:00,139.700005,139.5,0.0
2024-01-09 01:00:00,136.6000025,136.55,0.0
2024-01-09 02:00:00,117.05,117.0,0.0
2024-01-09 03:00:00,108.225,107.95,0.0
2024-01-09 04:00:00,67.65,67.85,0.19999999999998863
2024-01-09 05:00:00,121.775,121.9,0.125
2024-01-09 06:00:00,131.450005,131.025,0.0
2024-01-09 07:00:00,129.100005,129.1,0.0
2024-01-09 08:00:00,67.6,67.75,0.15000000000000568
2024-01-09 09:00:00,33.725,33.825,0.10000000000000142
2024-01-09 10:00:00,21.4,21.625,0.22500000000000142
2024-01-09 11:00:00,36.825,36.725,0.0
2024-01-09 12:00:00,40.275,40.425,0.14999999999999858
2024-01-09 13:00:00,52.8,53.875,1.0750000000000028
2024-01-09 14:00:00,72.8,72.725,0.0
2024-01-09 15:00:00,63.125,62.85,0.0
2024-01-09 16:00:00,28.9,28.975,0.07500000000000284
2024-01-09 17:00:00,16.475,16.475,0.0
2024-01-09 18:00:00,6.925,6.925,0.0
2024-01-09 19:00:00,15.45,15.45,0.0
2024-01-09 20:00:00,25.7,25.725,0.02500000000000213
2024-01-09 21:00:00,45.65,45.35,0.0
2024-01-09 22:00:00,65.325,65.375,0.04999999999999716
2024-01-09 23:00:00,87.2250025,86.25,0.0
2024-01-10 00:00:00,151.3750075,151.525,0.1499924999999962
2024-01-10 01:00:00,151.050005,150.925,0.0
2024-01-10 02:00:00,151.675005,151.7,0.024994999999989886
2024-01-10 03:00:00,149.450005,149.225,0.0
2024-01-10 04:00:00,140.125005,139.925,0.0
2024-01-10 05:00:00,123.0,123.85,0.8499999999999943
2024-01-10 06:00:00,128.85,128.775,0.0
2024-01-10 07:00:00,126.4500025,126.85,0.3999974999999978
2024-01-10 08:00:00,115.075,115.075,0.0
2024-01-10 09:00:00,83.9,83.625,0.0
2024-01-10 10:00:00,102.25,102.25,0.0
2024-01-10 11:00:00,83.375,83.375,0.0
2024-01-10 12:00:00,67.65,67.625,0.0
2024-01-10 13:00:00,56.125,56.0,0.0
2024-01-10 14:00:00,51.05,50.95,0.0
2024-01-10 15:00:00,32.25,32.05,0.0
2024-01-10 16:00:00,46.525,46.7,0.17500000000000426
2024-01-10 17:00:00,81.75,80.75,0.0
2024-01-10 18:00:00,77.95,77.875,0.0
2024-01-10 19:00:00,47.8,47.875,0.07500000000000284
2024-01-10 20:00:00,48.65,48.6,0.0
2024-01-10 21:00:00,103.375,103.35,0.0
2024-01-10 22:00:00,119.6,119.95,0.3500000000000085
2024-01-10 23:00:00,114.6750025,114.875,0.19999749999999494
2024-01-11 00:00:00,54.825,54.875,0.04999999999999716
2024-01-11 01:00:00,72.575,72.425,0.0
2024-01-11 02:00:00,81.675,81.65,0.0
2024-01-11 03:00:00,124.325,124.45,0.125
2024-01-11 04:00:00,131.1,131.375,0.2750000000000057
2024-01-11 05:00:00,136.100005,136.1,0.0
2024-01-11 06:00:00,126.5250025,126.7,0.17499750000000347
2024-01-11 07:00:00,129.250005,129.125,0.0
2024-01-11 08:00:00,97.0,96.975,0.0
2024-01-11 09:00:00,50.825,51.1,0.2749999999999986
2024-01-11 10:00:00,19.55,19.6,0.05000000000000071
2024-01-11 11:00:00,32.15,32.2,0.05000000000000426
2024-01-11 12:00:00,41.65,41.3,0.0
2024-01-11 13:00:00,123.325005,123.325,0.0
2024-01-11 14:00:00,138.800005,138.675,0.0
2024-01-11 15:00:00,136.0250025,120.875,0.0
2024-01-11 16:00:00,117.3000025,116.6,0.0
2024-01-11 17:00:00,126.0,125.675,0.0
2024-01-11 18:00:00,76.95,76.825,0.0
2024-01-11 19:00:00,137.850005,138.225,0.3749949999999842
2024-01-11 20:00:00,152.0750025,151.875,0.0
2024-01-11 21:00:00,150.3500025,150.35,0.0
2024-01-11 22:00:00,141.0750025,141.05,0.0
2024-01-11 23:00:00,130.475005,130.325,0.0
